slot,front_sig,back_sig,front_signer,back_signer,front_program,back_program,front_sell_amount,front_buy_amount,back_sell_amount,back_buy_amount,victim_count
409064796,CDtBqMufaR4R7rp1KaNHbCQFWKiy9S7qGui6M2KkAqm259tASUunfqPDZkEVfDTh5dKPCi4KJgtZxmC6qavF9rv,5jDATZ8DafUNFk77S8fLnWzCHiyDbo8dSzxcaJsk4Jff6FbWeik2H39cQqRxuyVA4u1nfHSEVKGLuW15M4eBXh23,SF9TGdsfTPcA3ZVmPdPtYphgzRg6ZqUY4hnjPgjD1MW,SF9TGdsfTPcA3ZVmPdPtYphgzRg6ZqUY4hnjPgjD1MW,911JPHDn4HNwU3a9k4Z64NjSfMaYd6N3psRRUagZS4cE,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,0.3,"5,630,056.0","5,630,056.0",0.308,8
409064993,V8AM7jzbgu7yaVxcwCWjHJYZ2PzMupTrv71kHSLANLpaUytWywXtS2oibGZd77iTDmBjEyQHKdKRCJzJhsjAcwS,3bKLjRkKDvaAjvezkTSQHs1bJNRX74e8g7DUkiVZ3dtasfheGcnrKWLF3sBks9VNq4rbraZw84PqG6YKUctayGE8,9mcnceC2vRSpfFKWRCGg1TgTaKqYqBhnSApqMNHNmcdb,9mcnceC2vRSpfFKWRCGg1TgTaKqYqBhnSApqMNHNmcdb,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,0.236,"4,782,605.2","4,782,605.2",0.238,3
409065028,2JfpS5W8cJyYqqF7a34aHuS1yBeALTVex4wgMK7wxXdiFcA5c4yojx8jzqrhDNUhdYQ6oJezo2swET2kFWojLehm,3coAmc9Euuf4Vb4mDsBH79kfXVnS6Jivmb46ydGpw6CmnJyZecT4nucmedf1x8ar6xL9owGfBR2tbC3TyksciRJz,FhwFSBV6UZP55DWjVGAsqaatXajhMZS9ZV84p7Yzq6wj,FhwFSBV6UZP55DWjVGAsqaatXajhMZS9ZV84p7Yzq6wj,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,0.0938,"2,356,037.3","2,356,037.3",0.108,5
409065116,4kTcwJJAEfGL4oVeTv3yGwvysVvQCUPnbhE3xuyn9Pn81596bB1Ud15We3JkPGZmqjV4Lp5upKZk8w1e7Px3izW6,58q4zwL89a6rbyiCwjg4G6kyJeNReTTV2ooGaNSu5tmJvCD2hCPT8C15fgSH83uMDrfptbaJTTo6FdWZ9CjnHMq9,5Kiu25UHSve6ixoFjHafYCSkwXdiDsx13EgBt4oPtto9,5Kiu25UHSve6ixoFjHafYCSkwXdiDsx13EgBt4oPtto9,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.239,"1,155,897.4","1,155,897.4",1.486,5
409065242,3wAh7WYZqQyu9FUBxZ4RYy5H4dJCAWoaDzcxKWmiy1btZNCvGxhWWqe5hZNwM4r3dJCdeAe8P3cWQzm5bwgUjq1m,5BHCkwLdDk5ASRCLYTy5H7fpfjH3w3wk7urQiLneymnFb5kqfv7dptMN3dhfU7TLUetkHKPX2k4YqnvGNQ8idaaV,E45YLW6LV2GdvPu4HgpBMZF4veGmUqbK6hs2W3ykx2s1,E45YLW6LV2GdvPu4HgpBMZF4veGmUqbK6hs2W3ykx2s1,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,EpjnUueXY3MmZZw2n8FobumsJpZN6kTUB8mREr2SKXRW,1.578,"1,262,049.4","1,262,049.4",1.617,3
409065353,2yLiBEC36DH4opsWwxJBKVhooaeYCfgYuersRimWe5M9tRxNyeFySUggTE6zu2RinDxzpbedRToS2JoDi1T7cxSH,3NZ5pDjUUD7K5V9HytFaQhMtZ8Zxeg9gXsVgPQcK59kog6a1Pvp8C4YrjXQRZTigcTq3tMwDzFY7TjRwSTTN6V4H,Gea6kb6bofrHBtCVMJN8fQx8mg1qFnA2D2pEEd6KuWPr,Gea6kb6bofrHBtCVMJN8fQx8mg1qFnA2D2pEEd6KuWPr,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,0.227,"6,789,715.0","6,789,715.0",0.328,11
409065353,3imHKzngtU35cFSXpf4F9AHyNotc7TqJ2Lo9rGFdKqDdZMeSvS3L5GC4DVLAYiZHFGKvvWLSYcWQJNSuk9PedfeU,2RSQo87YouYBDXoCJJYLVotd9Ef68N9LN8hiztGSiFq4vShtDHVogwQUrHZGtGFmR8yttfVFsV2V52F5sSWQj3BS,Gs1cMrkwiWaSBfDR5ELdK9zNoAM6mefqDbwFodkkcSm7,Gs1cMrkwiWaSBfDR5ELdK9zNoAM6mefqDbwFodkkcSm7,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,5868kGrzRH88VCE4qM1TV6n6K8yBEfkvQXb5LRNrCk6F,1.975,"63,448,999.","44,414,299.",2.080,2
409065552,4GA6UpzixnfQNG2cj3jfj5S47EtshBF3FMGUhtyXpFW7TAXPaej4kpRs9LNztRxqN1p8JX9CVgzdvHcxTjk6bXDT,2KerX2Lc2viJYpYiio5iSF54Tnx1Wd9u6XSU7cEQQtUzz8bC7ZPbNzJsAwbf4G9EKxn8Sh2gpGz8M9gTfJW7boRC,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,8.544,"19,226,654.","19,226,654.",8.630,1
409065554,5NgjqqiK5oZsoDczqRwBSMwE7CU1HVgmFXrMZkhiFSEaS47z9Fmj4HKwDK63oXVAFLwFAkN68YEUoibLMH4TRSnE,3c9DJQciCbVCAp6Twk4YGtNZZW4cQA5Gv5Xyz8Aw4cR5vMB86Z9tCpDdukZCh2axoBGAm4PMqiEm58asbBwBUkT4,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,3.664,"3,126,277.8","3,126,277.8",3.707,2
409065558,47X1CvW2gdYq2cnaZG1B9yZebqf4vuxvMCJUx3PcQQfQfbroN6iQ1V8LsPH42U5Drh3SE3n4ZSDRcwNZEo6M8nvt,4FrfDpzwpEe6RdGVSa9iChNx4foFoqWrLxxCk8Hd1TNnJ3rJyGg6xssWVnWWHaPbSNwFxyD1e9GEyMcris4ucP6r,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,4.793,"32,120,451.","32,120,451.",4.889,1
409065719,4WmkdJBN8jpTSVNXfZAviLeQMb81PBgoMj55d3zK37DqZHBps5mS4uMxngup8cbwgy721DFv1KiusXXhLorDaNC9,4siv5h8sv6KmUBAm7zWaetckwmUbSiw2Wg3x6AVou7D44gQiswmVYxwoQPjSntPC9W5aRFgJWRN6bTqhXbbh9pui,3NM4kTNGe41vpGnHtg7WGrhA2KqKe6uhL99TS3wCf1na,3NM4kTNGe41vpGnHtg7WGrhA2KqKe6uhL99TS3wCf1na,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pumpapii17v9uhRiokHwhG3yWYtB6hgJRmsSC5p5bb2,2.129,"59,477,938.","59,477,938.",2.353,4
409065788,5ekikWYWhTh1nKSKyf9Nuqzp2rMZiEmHtd3SBhJkpeHYY38uhc1nKWe2YRxips1sVi7T66GNkfWUa9v72QkUka4s,4VVj7jqhAvFBNFmNVg4dkKDNKmKtfirnTYqxouF2RAbPxzCoELKKWN8Yp7LCQV3NeknAqSZQUXXPMhqEZNEXujpY,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,3.373,"21,776,111.","21,765,255.",3.395,1
409066182,4pNYBjCN3tQjKd2t2NPc1LAPmnvujs3Jn2XNpEy7yC8mTsTSfrWe9SGhywczeECiUt4Gn88sJfBkU22oHc2hSyLB,5nPmimgmLr4gittRvjEDNB4diJZ8JhjZMhXDw8xS6nCfkoEwEpYpjC9t9dffZXbUJYFPvWcmMEs3CzJL5GDvYyfX,DDm1Bc9KuXB7Q2UbxyMRLGmbcV2J93xmiWDPt7Edhqbs,DDm1Bc9KuXB7Q2UbxyMRLGmbcV2J93xmiWDPt7Edhqbs,EumFF6mx6mTPW9VSJsPmrmqgLF9amvzKwXfQfyrkwMTH,EumFF6mx6mTPW9VSJsPmrmqgLF9amvzKwXfQfyrkwMTH,1.855,"42,954,868.","42,954,868.",1.947,1
409066182,sQSZnrpebbNfx6XHgMBWfAEyBLvpRu87dCrpid4347BrFm5k96bQVZ1Y3zLYuyFGXM2yRPcC4aLcBY8g9CL8nER,3v4SKPj1Dwjy7zBtjh1Ae9SksB1R2zkKR6V1MxPNkvdbgP2UPrpUWYCzEHdN4APVQ1juanFyrUpQZBKikMnx1B3N,DDm1Bc9KuXB7Q2UbxyMRLGmbcV2J93xmiWDPt7Edhqbs,DDm1Bc9KuXB7Q2UbxyMRLGmbcV2J93xmiWDPt7Edhqbs,EumFF6mx6mTPW9VSJsPmrmqgLF9amvzKwXfQfyrkwMTH,EumFF6mx6mTPW9VSJsPmrmqgLF9amvzKwXfQfyrkwMTH,5.793,"4,759,785.5","4,759,785.5",5.814,1
409066205,4KY1VaWi5LB4hdLxf3psYzyR12fUNfUtBwAPNHfhUJ2BGpsYSmNXx1fd5eCjURaE99sUn6p9oQZYWcmYz2E9WNUM,eCzy9wk2cQkuPJR1godsqFreuVARnCbvadAsoB1MNW39DxSAAaTq12aseyokKLz82hc2UjWJRUbkpFV3ZfiCdDz,72PN9dogN9zmirA2QSYBaPqy6gUdp2tTPNcGD1e2BtXV,72PN9dogN9zmirA2QSYBaPqy6gUdp2tTPNcGD1e2BtXV,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.481,"23,830,257.","23,830,257.",1.552,2
409066212,4ZhdmjLniZ3QAoaskeFEjnkvbHKezDSfRQVsApuqQbWu4FTCEMryHHa8HhAt44hAmpyNashe2HQdafGzDCq64YhD,2ojr3aMHhRsYVaXdbS73PC9ojL9DqmD5u1JGnM5QLHYcDLUydm35ayybtwEAV3Qay9KfhshodSesb8vbeioQ9a6F,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,3.980,"34,345,773.","34,345,773.",4.123,1
409066386,5vZgg9yXELDSB3SewUrxJub2K8uxVDHwngDNntVPuZFuEeUxzBY6m9F7ScBfehpv33zuRFEgPMc17QhBK3Bjef7k,28zRoraD7q75WafswKFDzXSp22ZQVFsHEDgqRegJhWvr3i96hVg5eqKiP5jLCgkXKvbB4F3nM7Y8rUBz96CLGf5g,DQApNebkK5wCmy92T5c4Z9NePWjP7dC4avpLMzuxadxR,DQApNebkK5wCmy92T5c4Z9NePWjP7dC4avpLMzuxadxR,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.327,"15,471,501.","15,471,501.",1.349,2
409066834,54WwjpsrGMHrNGtkRA5tJkoaN2uTMzPnDivLXQHAWEoTCV5bo1jfyCzre6L9w43qFtaV3YoLpyd1Z8UqPTKyu2xF,2Fj6SNsUCYbY5S8BGFZ1zZqPEE3UmS8nKENwGPV5SkQ1ZX6YTK8VUCek5MCi9W5TNLYNksv8B7gtA34DiPVwXJmS,DDm1Bc9KuXB7Q2UbxyMRLGmbcV2J93xmiWDPt7Edhqbs,DDm1Bc9KuXB7Q2UbxyMRLGmbcV2J93xmiWDPt7Edhqbs,EumFF6mx6mTPW9VSJsPmrmqgLF9amvzKwXfQfyrkwMTH,EumFF6mx6mTPW9VSJsPmrmqgLF9amvzKwXfQfyrkwMTH,4.749,"64,118,984.","64,118,984.",4.923,1
409066847,4E59RS2redHMcEAhjNsgoxYY9MPWCjUmDQz69VNBY5E4XzzvKJtr1PvEZoy4poyFmaFa2rrBfsCAY7DqqxiY74LK,4MWrZD1XyZdZhDnce2seXUFQjGMBcLUE8ZPFHDHxv8gaaXZi9mq9vWX5Cn7r5viKbatK5qs3tpCFhJZQd2hUbzDG,DDm1Bc9KuXB7Q2UbxyMRLGmbcV2J93xmiWDPt7Edhqbs,DDm1Bc9KuXB7Q2UbxyMRLGmbcV2J93xmiWDPt7Edhqbs,EumFF6mx6mTPW9VSJsPmrmqgLF9amvzKwXfQfyrkwMTH,EumFF6mx6mTPW9VSJsPmrmqgLF9amvzKwXfQfyrkwMTH,1.535,"49,487,343.","49,487,343.",1.627,1
409066867,4WCfRNw2Fp7MwTkv9LKBf9a2XZkE6XVuq1LeLxYfcB3vieJnTKo3WPNd6X6CTEsc5fLCXHrCPQhUnV1dX1nftbSY,5G4hZmxmoARDNxbMfV6gAQAeK2KjntCXN37BNptJZjto2P8yxciDV6tEAq9f3zEBfNQAPSbxWLRWpXa6ZLinr3Dq,DDm1Bc9KuXB7Q2UbxyMRLGmbcV2J93xmiWDPt7Edhqbs,DDm1Bc9KuXB7Q2UbxyMRLGmbcV2J93xmiWDPt7Edhqbs,EumFF6mx6mTPW9VSJsPmrmqgLF9amvzKwXfQfyrkwMTH,EumFF6mx6mTPW9VSJsPmrmqgLF9amvzKwXfQfyrkwMTH,4.950,"10,456,719.","10,456,719.",4.987,2
409066867,5TJ4QfAJ6pKnzZp18mzyhYWrzpxMfJ14NDWWTb5BAGCcRnGUoMnzinCEwvxYy3eNBjuv6DhPFvCGvQipzFNLjhxE,2hso6GPXULEJwGmzry14pe6KE84dN5jJwC5TQTgpKaB71HoHEJ4JRnKdyRR8JtzigUe1WLrbTggbWAhD67Mqufh1,kapRxcwXvkdCLgbc6WuxQtkTYYovs7buJ3hbMp4Xri2,kapRxcwXvkdCLgbc6WuxQtkTYYovs7buJ3hbMp4Xri2,4WYNb3xxJRVUadXRDE1q3FyzMdQ2zzzEijdR1S7pGLMu,4WYNb3xxJRVUadXRDE1q3FyzMdQ2zzzEijdR1S7pGLMu,1.980,"1,950,192.3","1,950,192.3",2.043,4
409066917,38GjPtcdfuSMwySnR6Bwo21vourhCnj59w21BGtqa3WuKU195fLxztU85iY3EXn5Yf1bkdna3seQVEjUVfWAgEJN,44iMrQ4btoEDgHYrzC5GaJAzq7MPF3M7ANaDAE9wQkpAatc8aLJFC6w4k94KHUGMKmUqetcbpApyCwewermXr1Z5,A1YmBYsTN8rnnmMXmiRqe9bcf758ZtauiHhAY73CpGFN,A1YmBYsTN8rnnmMXmiRqe9bcf758ZtauiHhAY73CpGFN,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.975,"43,161,116.","43,161,116.",1.985,1
409066922,2XGyTiqgDE8DbjzzMHGzqVmhap5ziQHBHfNF8uey4iDoa71hbTAAHrtppuaE7YTKcPJjoFffte36vD33qkTAB6FB,2JtB87dpBxXi5z8x7vdbRGPS5aLXSudSkQk1ZLLNjZsz6YTdUXjTDZfTwhEZRJW2uJeDXzpaGVCswXoFvvzPZDtH,DDm1Bc9KuXB7Q2UbxyMRLGmbcV2J93xmiWDPt7Edhqbs,DDm1Bc9KuXB7Q2UbxyMRLGmbcV2J93xmiWDPt7Edhqbs,EumFF6mx6mTPW9VSJsPmrmqgLF9amvzKwXfQfyrkwMTH,EumFF6mx6mTPW9VSJsPmrmqgLF9amvzKwXfQfyrkwMTH,0.896,"6,166,295.3","6,166,295.3",0.954,1
409067104,5AjiLmS3rjX2BujUT3yY8i72dNDus4q4jgEsv5ip1DWJLVevRNzjHoUUG4xFeAf3KZo9FW3xMaMFLHuWgKsqgtss,5o9jyYYZoUzHNmSN1gZkE4rgsFsMkkXEvE8eiA32nJq4xsHNk7JCHEzcff9DSPUrh3swzigbXxENKKpgqJUD86LJ,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,2.014,"52,950,029.","52,950,029.",2.122,1
409067153,qR7uEFg927PHz1qetreSCPQb5418ap5h3vGoteFs1maQBRpTnxPkmngvbnNBBEDoswerxw9KXg8getfunkhZJ5a,25CG6G415WYgXPW3AJXNCWsZtfCw4WgGNS65DTGSsuySo5Ty79dXqbUzdKU6AMLe2J7bLrvDpAj4hHti21fi8zh9,FuksXcZdAAdM8DsF1CLbd39BYriYeqxSDfGyH9hkXg6Y,FuksXcZdAAdM8DsF1CLbd39BYriYeqxSDfGyH9hkXg6Y,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,0.565,"552,079.64","552,079.64",0.6,9
409067233,hUsRATy2y29zaYe5fK7rfBAkMcy5qTLAzxXBxzrKrP3w6PjUAeV9y8Aw7taY15rYV3y1HQaSmrmDxzHihfVh98H,246nHbdgkgBurPzwFYcogxtdBgc3syqrzBQPcVwW9YeJdzgJ6AYc85cWbGTT7xwvdeFQv7Cxo8WqucuY9CQ2Jz6H,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,13.076,"10,319,023.","10,319,023.",13.170,1
409067243,3UecNnbLAXjrpfu7mH4VFnoJpwGf87mvZidWaUvwY6ZkeKpC9MzEBrqsPJZPgdmTQUDoZQFV8x6HvXcAHJ891Has,2EBCXhzy7NrzkgjNjLCLPzpR5Yp7yRqn3uY2h3DBNVtxYzPBZvs5ZEwBeZhUcQDe4dLmcGeBTDxekY2Sp2hWsuLA,DDm1Bc9KuXB7Q2UbxyMRLGmbcV2J93xmiWDPt7Edhqbs,DDm1Bc9KuXB7Q2UbxyMRLGmbcV2J93xmiWDPt7Edhqbs,EumFF6mx6mTPW9VSJsPmrmqgLF9amvzKwXfQfyrkwMTH,EumFF6mx6mTPW9VSJsPmrmqgLF9amvzKwXfQfyrkwMTH,14.385,"10,071,630.","10,071,630.",15.524,1
409067244,4FDmPvbYGQfZEJPQrinBjaYHBTGFh7sPrqVX4tKeUHaCUYW3F2M7YgFYs2VyFW1Yc3dGEWP5yMCjzLFmdGMs1kME,4TtnXBLz1V7RzAKSEa5fQwZr21D8HsuGUdFMP4H6T4mEFY8oCMutGYj3gBhat6zFbjwr5Qi4SmVmDAGnJ2m4xeWs,kEFiAX3jo5NmemysQov342TZ9mGh6yp92GDRjhA8XDf,kEFiAX3jo5NmemysQov342TZ9mGh6yp92GDRjhA8XDf,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.543,"1,128,996.6","1,128,996.6",1.574,8
409067337,3FYccKRuDb9GbEvburPXA7Z7kT8QMSi1yWztLB9QKqRADF98WDgB5eMADVvqpM66kGrDnkbskVq8pvcJbnUYKgfD,2pmZd8MqcWANw3jhWeqxB9yESpYRbsJ92r83y4nhrnHawuWw1fc7xG3wbJiFzZ39MoJtMDVN1dG8XJ6ecC3or7Pm,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,4.730,"30,137,344.","30,137,344.",4.825,1
409067372,5ix7JE183sq7wTwyp8evc9Ddao14hvt1DKZnCcM8AgsB6MqFkUSGSiraDPrKiZt5SRd84YDeQui7SBXxY33oYYb6,3fiEHYKRpVoLDwRt9ssuGAkygmYeBHSYi1MV9nyqdH1kf7V1NR2hgcnMCR1Jc29CMWNHB7s3qgSwYkCmic2WT6jD,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,3.463,"4,299,486.5","4,297,343.2",3.491,1
409067489,4syAxsF6hAhPifHFJM5s8zsq8guVAoKitEqgWWKCXXQ92XWZBVEpJQXupLVuctQ21LPkxd4Wdg9KYRpVEjomkEm6,2gezATvx28kxqKPi2k4sQmZFAE8YWUD1b7emKSJ4tgnnWFAPaU44uDqzxyCvNEwb8VwwqeqNWfQLk3tH8JK8hKfq,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,8.500,"26,536,294.","26,536,294.",9.116,2
409067536,4MygV5ck3ztjDSPoNTPV7yHUoxTVhrAbgMej6TpJ7SMJVf1VY5zHkB7wR2aLTaCpzCV7JZpRfn9ZgZ2D1K2QJYsc,4WrtfzLGHsSX4G3D4BGTYwh7Q9pfwDpDnGFjH5HmwsijvNJNixpdEizHkacXq5XTZ7A7wxwX9o9Wd8KFSwvhAF1F,A1YmBYsTN8rnnmMXmiRqe9bcf758ZtauiHhAY73CpGFN,A1YmBYsTN8rnnmMXmiRqe9bcf758ZtauiHhAY73CpGFN,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,2.222,"43,564,312.","43,564,312.",2.668,3
409067689,33JEkbisGq95ihV32iBbJYeS5PGgcEcH7VW5nDW7Pmo7i4pDFdtNDNVMcB9NVbbQQcC6dsakejNdcC9G47BhKBY5,G8Xkmd15TfFSAt7evmmGtnYanpnX9JM6YiixoiVYfttJZTFCX86btCu26zfifqcpK3uoQg97Exi3468BxGRjEEN,AYo5yYa5h2i2iCrsdLNFbtS8DAvwWtiAj3KPurx2DKch,AYo5yYa5h2i2iCrsdLNFbtS8DAvwWtiAj3KPurx2DKch,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.715,"1,131,751.6","1,131,751.6",1.834,13
409068092,2RvFG6sc3A84V22qfTcqkPV6QpeRtGiKVvV8WgSgyAdCfkGbzNpGn8BP7TNGaca1EMDGSqMzdqvx3u8EfZUv1TAb,61FBB8Vi78eeXKjM62g2XDqcTLNz8tJGTCesWcrWrCNZMJ3DCdNfgeQcQSuL1KxU3bmdTPGnZ33kqC7dFrjkYYWC,DDm1Bc9KuXB7Q2UbxyMRLGmbcV2J93xmiWDPt7Edhqbs,DDm1Bc9KuXB7Q2UbxyMRLGmbcV2J93xmiWDPt7Edhqbs,EumFF6mx6mTPW9VSJsPmrmqgLF9amvzKwXfQfyrkwMTH,EumFF6mx6mTPW9VSJsPmrmqgLF9amvzKwXfQfyrkwMTH,12.538,"242,689,293.","242,689,293.",13.062,1
409068239,3PA7AwQ3qF1grRTHcNDg5uRzhUQsL78cqs7wu3aRJ3cwc7X8zWoJzjETyUCcHG35ThR6XFS9K3MGh7nSBNVwyA4o,2PG96AK5WtN3QnK4aeFbA2HYNcEdpDKZUdH885bt8f8tQ62zhnzKc1JuX5W3RigB2c2DcwcVUF4G5pBLeb6zPcXh,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,1.751,"37,796,814.","37,796,814.",1.846,1
409068812,3qfnrGXWRDaGXjGTT4LiBNEeJJ8jYMm8NCuyCmWGjfpefxJfavR6ZoCYnyF6imr7hVN9scWybKxCHMr3aEyUbfT7,G1y5oq5EhTFKtXYrAgQKx5mQ9nrMSeQPxhoWJos21jiNuWHd2wgqDUhLxHnGuGfZkcypSN3ijN5cSDC6ZGjkxvC,AM9wGmWYd7L5c69QrhWYRw3iwLCuLCdZFEB5r749d6a4,AM9wGmWYd7L5c69QrhWYRw3iwLCuLCdZFEB5r749d6a4,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,0.176,"4,000,236.9","4,000,236.9",0.192,2
409069763,3EVJqKYgpqE1JZPdtxBqSfBhL9aYcMbD3aiDvwxpMFRnpMtXhKFbCVoAhdH3Vq2pF2r7A5XxSm8yE6h8uv2tKdmS,5M2ebvjKC8yakXVYgt5r4793vTrhRgRqSyvCakWpbyZBK3QXTS5BCJP6ER5Ek6Uk86jhZR1LK13yGXF1T6dvpWjA,DULT92uQ2twmM82FmREXBTs5aQ9ynTJGLz5VSD6RUhXp,DULT92uQ2twmM82FmREXBTs5aQ9ynTJGLz5VSD6RUhXp,Bgo4vNe3vxRv37j8mmQarJo8vbjHEKgkhJDZzxiizBid,Bgo4vNe3vxRv37j8mmQarJo8vbjHEKgkhJDZzxiizBid,1.485,"1,516,559.1","1,516,559.1",1.542,8
