attacker,bot_type,categories,sandwich_count,usd_profit_net,usd_avg_profit,sol_profit_net,fee_sol_total,win_rate,sol_win_rate,mean_slippage_consumption,slippage_coverage,front_gap_median,front_gap_eq1_ratio,in_block_count,cross_block_count,cross_leader_count,multi_split_count,jito_bundle_count,first_slot,last_slot,expert_verdict,n_signing_keys
8WdvS5youPM3nxvMugd5hSupFn8rPRUD5KXdAc9eN7G,Signal Bot,standard,394,848.5227810400228,2.153611119390921,10.606534763000285,0.180998,0.9769452449567724,0.9769452449567724,0.9733626378924107,0.916243654822335,31.5,0.09137055837563451,3,391,281,0,0,411866956,423864158,yes,1
DidDyGNx9u77jeVTySboZrvi8gUiHRwuJyJJ2b4mgLdW,Signal Bot,standard,108,797.9577204608087,7.388497411674154,9.974471505760109,0.7715640420000001,0.9166666666666666,0.9166666666666666,0.9730362293328352,0.9444444444444444,23.5,0.027777777777777776,0,108,75,0,0,409024629,415692908,yes,1
sLUTMSPCwrQxdW6uJBQLBb9AdktraYZd7BXKWVfpvrK,Signal Bot,standard,125,790.0339294000001,6.320271435200001,8.448828780000046,0.15925,0.9338842975206612,0.9278350515463918,0.9491585136915331,0.952,30.0,0.08,17,108,63,0,0,408819888,416102700,yes,1
3y7kAE4xcmfoPoPWGqNQnyVcBqkuZLndCGEBcN6K8bw8,Signal Bot,standard,298,782.492639199993,2.6258142255033325,9.781157989999913,0.091618,0.9795918367346939,0.9795918367346939,0.9476647221696997,0.9395973154362416,54.0,0.10067114093959731,5,293,213,0,0,409174264,418324548,yes,1
4UK5Nki9MDgWn5q5aHLsV36kxyipT9mBzwTF1MwvvMoa,Signal Bot,standard,301,716.419493279984,2.380131206910246,8.955243665999799,0.195962,0.9865771812080537,0.9865771812080537,0.9686911501000639,0.9401993355481728,18.0,0.10299003322259136,9,292,172,0,0,410613579,414140655,yes,1
E6q9uETeLq8kqJoAQqwHjkrKAzaJbn64GXwtf3Fd1Dtv,Signal Bot,standard,154,688.1199465999673,4.46831134155823,8.600827894999577,0.102430438,0.9477124183006536,0.9473684210526315,0.966302252555193,0.935064935064935,58.5,0.07792207792207792,14,140,103,0,0,408794755,419121840,yes,1
3jmh4WisJ1SVaorXJGdBKsjybp7CWWxhM7hScR4Pa2xW,Signal Bot,standard,335,684.2639979763449,2.04257909843685,8.553299974704311,0.21165799999999999,0.9757785467128027,0.9757785467128027,0.9542404126073747,0.9522388059701492,60.0,0.09850746268656717,1,334,202,0,0,414755979,427363682,yes,1
v1ccXozGDbLno45b8varH1ih6xRrDWEqF1hdFfwnDcc,Signal Bot,standard,124,631.4500462400281,5.092339082580872,7.893125578000351,0.05504,0.9391304347826087,0.9391304347826087,0.9721518184345558,0.8790322580645161,64.5,0.016129032258064516,16,108,69,0,0,416928946,419545169,yes,1
FT3gXM7CjL1rYfoRoBmjgPGb2bqtYv2AwsTHXE7L8evV,Jito Bot,standard,32,592.4066403200012,18.512707510000038,7.405083004000015,0.005024,1.0,1.0,0.9434021543337419,1.0,1.0,0.96875,32,0,0,0,12,408802882,414944065,not_audited,1
2DHRvbSXQXug7MyfvKv6x2cYMZamEnLwcoVXCAbvNWQX,Signal Bot,standard,313,590.5234310399499,1.8866563292011178,7.381542887999373,0.188388,0.9867986798679867,0.9867986798679867,0.9809963379096458,0.9808306709265175,12.0,0.13099041533546327,4,309,200,0,0,408999242,421340092,yes,1
63ZUWQWAcN85oEkyRTC4TFKkNTqzC6gS5MUtp5338i6a,Signal Bot,standard,170,498.5643367200636,2.9327313924709624,6.144458621000851,0.164637701,0.9585798816568047,0.9627329192546584,0.964110257586907,0.8294117647058824,33.0,0.1,27,143,80,0,0,408834776,426881238,yes,1
8aUpqx3eGhLSE81rVi2gzpdoJf13F9XBpcAanVf7xNaW,Signal Bot,standard,124,405.8376748000335,3.2728844741938183,5.001533885000364,0.07564,0.9915966386554622,0.9914529914529915,0.9570218265418862,0.8709677419354839,65.5,0.024193548387096774,12,112,79,0,0,418400642,424529990,yes,1
GubHu2phLzPjgUca5S26SZbhY2kHvLidbymyDRyG8JQZ,Signal Bot,standard,141,366.6200982000106,2.6001425404256073,4.557811665000138,0.11169000000000001,0.8865248226950354,0.8920863309352518,0.964770982269339,0.9787234042553191,33.0,0.0070921985815602835,21,120,75,0,0,409220496,427863874,yes,1
9wZKBHJhuo2ytDxAX6ZMRojcdKYXx5BAfC8JJwDLtwgU,Signal Bot,standard,146,362.3493319200007,2.481844739178087,4.529366649000008,0.004964,0.8846153846153846,0.8846153846153846,0.9563082987987931,0.3767123287671233,55.5,0.1095890410958904,9,137,100,0,0,427497277,428094312,yes,1
Hw2V1qFbA5AVJaArb3t2vYPdmcBU9TsjEeVyxJHwFLfW,Signal Bot,standard,205,343.6033473599651,1.6761138895608052,4.295041841999564,0.060860000000000004,0.9487179487179487,0.9487179487179487,0.9623509423383543,0.9512195121951219,60.0,0.07317073170731707,1,204,125,0,0,416292398,426705021,yes,1
EXxad7hXpNZ7jLfDM25JyXW28PLFdE2eRkNvK7sdaDeP,Signal Bot,standard,138,343.31567807999386,2.4877947686956077,4.291445975999923,0.10235999999999999,0.9416058394160584,0.9416058394160584,0.9666925208137996,0.9492753623188406,62.0,0.10144927536231885,0,138,96,0,0,422732500,423695394,yes,1
uw37QFEWBsBEiZsfRuy7hRF8zv2CxhyiM5pHVd1EoRK,Signal Bot,standard,190,332.53127112005166,1.7501645848423772,4.156640889000646,0.052666,0.9627659574468085,0.9627659574468085,0.9741685927668847,0.9315789473684211,14.0,0.1,1,189,124,0,0,413045571,427606086,yes,1
5DwRCz5X2R9s1Ri4VMg9yjNcuyxA9a786uszGMTJv8mq,Jito Bot,standard,6,329.02999247999946,54.83833207999991,4.112874905999993,0.00126,1.0,1.0,0.9835976653991434,1.0,1.0,1.0,6,0,0,0,1,413120216,413163132,not_audited,1
2EVdBxRxmAdaLGfzqFaq1KG4877NF5KKUMxEnWzaHAUj,Signal Bot,standard,135,326.6020341600713,2.4192743271116393,4.082525427000892,0.017509999999999998,0.9652173913043478,0.9652173913043478,0.9611629676647608,0.9259259259259259,75.0,0.08888888888888889,2,133,96,0,0,415145560,419466158,yes,1
BwotV2eXGVUb4anUt5J2JSUCGxAXPqUf7m2i1o36FNQG,Signal Bot,standard,126,326.35785495999977,2.590141706031744,4.079473186999997,0.6024275,0.9016393442622951,0.9016393442622951,0.9732429416365385,0.9285714285714286,21.5,0.07936507936507936,0,126,80,0,0,415327463,417320202,yes,1
DULT3N7RRiWqemwZt556qnMaikzEuQvju6yhZRz6MRAg,Signal Bot,standard,100,299.8456980400281,2.998456980400281,3.907768713000415,0.157680171,0.925531914893617,0.9354838709677419,0.9632408456307461,0.96,37.0,0.08,15,85,56,0,0,409287289,427594677,yes,1
M8bN4uZWCQVqaQHzp32Lrm2zieGfp7PodVVfJntrWvJ,Signal Bot,standard,168,291.89913344000286,1.7374948419047789,3.648739168000035,0.134137431,0.9146341463414634,0.9146341463414634,0.9661412024902644,0.9464285714285714,15.5,0.10119047619047619,27,141,83,0,0,410757336,418676859,yes,1
6DcDqEPCeYzsR19S3yzZhRyFoFTW9cSB4FbSwgUC2tP6,Signal Bot,standard,155,291.7584752800495,1.8823127437422547,3.646980941000619,0.01408,0.9870967741935484,0.9870967741935484,0.9645317409273679,0.9612903225806452,33.0,0.10967741935483871,2,153,99,0,0,414515476,426259610,yes,1
6uzVPLzrPMhHHJAf7Sc5zWi6rCkvoQBFFZqXWySN7RnZ,Signal Bot,standard,128,282.25767711999026,2.205138102499924,3.528220963999878,0.062435,0.953125,0.953125,0.9816470626639381,0.96875,36.0,0.1015625,1,127,83,0,0,419684468,423656526,yes,1
B1GJKp3ZSkURv6pxC5WJ8WasK7d3sfdyw9ASw7cMFbVa,Signal Bot,standard,137,260.7474852799824,1.9032663159122805,3.2593435659997803,0.007442,0.9779411764705882,0.9779411764705882,0.9780376732777365,0.9708029197080292,22.0,0.10948905109489052,0,137,86,0,0,415838640,425584102,yes,1
HZ6jYBZU9vfEzNoTM4MkGvYHUK6AeKfTTDA4FknnFxMT,Jito Bot,standard,4,240.26965537462482,60.067413843656205,3.00337069218281,4e-05,1.0,1.0,0.7188127813377089,1.0,1.0,1.0,4,0,0,0,4,415087583,415092716,not_audited,1
6hPnZamKjKD2boYK7NZKJv62ZDmqRm2RsJY9ECYaZptf,Jito Bot,standard,37,236.36715873070844,6.388301587316445,2.954589484133855,0.00037170000000000004,0.6190476190476191,0.6190476190476191,0.7821796456339498,1.0,2.0,0.35135135135135137,1,36,30,0,1,420497124,420790512,not_audited,1
6aJvt3McfqMA8uLvW53KdLHxmdV5zykaMyhZ9YQUkZvy,Signal Bot,standard,166,211.93392568003597,1.2767103956628674,2.6491740710004494,0.04645,0.9397590361445783,0.9397590361445783,0.9679121207579297,0.9759036144578314,73.5,0.0783132530120482,0,166,126,0,0,413045474,427612952,yes,1
7v9MuLaDM7vwFfgUXoj8gPgEYaWAPsU9Uq89NMs4NYtQ,Signal Bot,standard,109,186.2664520800473,1.7088665328444705,2.3283306510005914,0.022102,0.9659090909090909,0.9659090909090909,0.9585960499352674,0.8623853211009175,46.0,0.07339449541284404,0,109,66,0,0,410090616,411341386,yes,1
J5fk6fT7dVXyMqxdgquuo2U35TwVXQqMpxmAvD6WMdgN,Jito Bot,standard,41,184.2873966537974,4.494814552531644,2.3035924581724676,0.0004134,0.6666666666666666,0.6666666666666666,0.783834439148898,0.975609756097561,3.0,0.34146341463414637,4,37,28,0,1,420466353,420884445,not_audited,1
64uFfwUtFinZxLxzSqmXB1r3yPYUgaskNtCgeWtyrcaH,Jito Bot,standard,24,176.86825952000848,7.369510813333687,2.210853244000106,0.00884,0.9583333333333334,0.9583333333333334,0.9853354517986423,0.2916666666666667,1.0,0.7083333333333334,17,7,6,0,17,411430963,416174836,not_audited,1
2JoSEX57i5NjXY5y9PhtVh4WtNmQdQEEhWX4B2s81r8L,Signal Bot,standard,115,147.53274655999147,1.2828934483477519,1.8441593319998932,0.05065,0.9375,0.9375,0.965155905713579,0.9130434782608695,40.0,0.08695652173913043,1,114,59,0,0,411465358,418382991,yes,1
7wLgN255zS6wm96bjqQ64MspLNTC3hDAFum9p8tqgmXz,Jito Bot,standard,3,38.94497592000005,12.981658640000015,0.4868121990000006,0.00047099999999999996,1.0,1.0,0.917278526077788,1.0,1.0,1.0,3,0,0,0,3,420106746,427035004,not_audited,1
8yMX7HjwUUxryhapcMn8X8A86889WLwN6NvFFGAxcY5U,Jito Bot,standard,2,28.85466856,14.42733428,0.36068335700000004,0.000314,1.0,1.0,0.9277879575352777,1.0,1.0,1.0,2,0,0,0,2,423138068,426613973,not_audited,1
Ers9w8Gsc76XnrkjAR8sSR5m5wTGaApGPbDeRtMj53wD,Jito Bot,standard,2,26.13677048000031,13.068385240000154,0.3267096310000039,0.000314,1.0,1.0,0.9245923002971027,1.0,1.0,1.0,2,0,0,0,2,415721699,415721701,not_audited,1
Fhkw1Cf346kZqyH19FtSwkvyqJr5ZADKF9ZJkK33KKa7,Jito Bot,standard,2,25.09433736000001,12.547168680000006,0.3136792170000002,0.000314,1.0,1.0,0.8991168461803954,1.0,1.0,1.0,2,0,0,0,2,420052327,420053238,not_audited,1
4gGvvLVp5ENLRpy9ztzRGZybE23QxAwYREY3bvnYVuSi,Jito Bot,standard,2,24.15814071999999,12.079070359999996,0.30197675899999993,0.000314,1.0,1.0,0.8975554527325884,1.0,1.0,1.0,2,0,0,0,2,420046795,420050178,not_audited,1
6ih1DUjsfaUvH8sdg3S7NTCEmdhrQ1CtkgY6N35Jgn3z,Jito Bot,standard,3,23.503164000000048,7.834388000000016,0.2937895500000006,0.00047099999999999996,1.0,1.0,0.8549772550242783,1.0,1.0,1.0,3,0,0,0,3,419456986,419458042,not_audited,1
2Jh4pbUix4xYoLaxnEHHKHDU4UCCwmLs3ETk5hEvHF7y,Jito Bot,standard,2,23.224669519999665,11.612334759999833,0.29030836899999585,0.000314,1.0,1.0,0.8974939013435193,1.0,1.0,1.0,2,0,0,0,2,421167307,421177644,not_audited,1
5VDRG9kJMyqGbo1VV9wfTt33dwnXo8yAxwC19cgtBcHc,Jito Bot,standard,2,23.149308960000347,11.574654480000174,0.2893663620000044,0.000314,1.0,1.0,0.8832928423477062,1.0,1.0,1.0,2,0,0,0,2,416435062,418565209,not_audited,1
6QsDZ11ERokJzQW8VZ6pLxkLwqPQXVjFWq2LcSuEZHDQ,Jito Bot,standard,2,22.38531175999934,11.19265587999967,0.2798163969999918,0.000314,1.0,1.0,0.894257452672068,1.0,1.0,1.0,2,0,0,0,2,416206292,419612055,not_audited,1
CvxtzN1TaCVSSq2E5AFP5ACwCLJdk29B3TSbnw6XvZtu,Jito Bot,standard,1,19.614115039999987,19.614115039999987,0.24517643799999986,0.000157,1.0,1.0,,0.0,1.0,1.0,1,0,0,0,1,428096986,428096986,not_audited,1
5HjUoUbmv3futAqU8ccbRBDaTAPoxWZfJ67VYGnfbwkz,Jito Bot,standard,1,19.542302560000003,19.542302560000003,0.24427878200000006,0.000157,1.0,1.0,0.9598797330412203,1.0,1.0,1.0,1,0,0,0,1,426631076,426631076,not_audited,1
5eVvSRbF21sPujtQNHZ2d2SRdEQ1GdPvk85PTDDgw65n,Jito Bot,standard,1,19.360591919999997,19.360591919999997,0.24200739899999998,0.000157,1.0,1.0,0.9599200458753177,1.0,1.0,1.0,1,0,0,0,1,425963380,425963380,not_audited,1
H25zzFh5MHbJgd97RQFwyKuFLCSLrpfYgqocqsA1B3ty,Jito Bot,standard,7,19.00481359999997,2.714973371428567,0.23756016999999963,7.000000000000001e-05,1.0,1.0,0.7595447932394,1.0,1.0,1.0,7,0,0,0,7,422955759,423530248,not_audited,1
1Vj2AKvdK3AkkAiHmUNnwXaVsuN1U4B15xnHNSLZjyR,Jito Bot,standard,1,18.436351999999673,18.436351999999673,0.23045439999999592,0.000157,1.0,1.0,0.9595965371348555,1.0,1.0,1.0,1,0,0,0,1,419818474,419818474,not_audited,1
BJvmTjCVNkysJKVwNPS3WdB5FZKD99VH7o1MEwZ73nmh,Jito Bot,standard,1,17.752927680000013,17.752927680000013,0.22191159600000018,0.000157,1.0,1.0,0.9599379942821407,1.0,1.0,1.0,1,0,0,0,1,426980258,426980258,not_audited,1
FJwJjZJwpGrCEcUrS2Wo68B15Sp8NeBjbAmvUa1DberH,Jito Bot,standard,1,17.537878480000032,17.537878480000032,0.21922348100000041,0.000157,1.0,1.0,0.959606791260383,1.0,1.0,1.0,1,0,0,0,1,427443999,427443999,not_audited,1
DnTtkArhckKrnZjXCrABaTKnuAhW9sdM2nYAfW5vthHy,Jito Bot,standard,1,17.32777144000005,17.32777144000005,0.21659714300000063,0.000157,1.0,1.0,0.9595597880504294,1.0,1.0,1.0,1,0,0,0,1,426173097,426173097,not_audited,1
2s7VkWAjHi8uyGHiuHU9Vzr1eQKSZLinxnzzmKbaGQRo,Jito Bot,standard,1,17.004148879999953,17.004148879999953,0.21255186099999943,0.000157,1.0,1.0,0.9388106192182681,1.0,1.0,1.0,1,0,0,0,1,427046832,427046832,not_audited,1
pZrvkE5FXmgBzDjuwciPAQcyu9FUuEZ9pN8RRKNPFHp,Jito Bot,standard,1,16.883160479999667,16.883160479999667,0.21103950599999585,0.000157,1.0,1.0,0.9599009176293791,1.0,1.0,1.0,1,0,0,0,1,426816624,426816624,not_audited,1
EENaQdLGXAa1SBFoecNzk5bQztaRSdwZxyJ21K3ZnajZ,Jito Bot,standard,1,16.309224160000056,16.309224160000056,0.20386530200000072,0.000157,1.0,1.0,0.9599458358455704,1.0,1.0,1.0,1,0,0,0,1,426162544,426162544,not_audited,1
GbLv5pFKthQzdtWU3qq9dkUmJ2U8zehVHwGwTuf5XFZa,Jito Bot,standard,1,16.147388479999996,16.147388479999996,0.20184235599999997,0.000157,1.0,1.0,0.9597366660413854,1.0,1.0,1.0,1,0,0,0,1,424639751,424639751,not_audited,1
36a1L5fpP8xcP9mdvv8cQyujegtkbLWdkRwVVffBvWDX,Jito Bot,standard,1,16.10792712,16.10792712,0.201349089,0.000157,1.0,1.0,0.9597541707652961,1.0,1.0,1.0,1,0,0,0,1,427479276,427479276,not_audited,1
4kg3FEn8VMVjUDbddfS7W95nzL6Px1RWVXSHXh4iHetH,Jito Bot,standard,1,15.82390759999997,15.82390759999997,0.19779884499999964,0.000157,1.0,1.0,0.9247471728914172,1.0,1.0,1.0,1,0,0,0,1,421150147,421150147,not_audited,1
749sM7RKyXxwmUmmRsunhmnfjth9W25tNsKjCPVvh9NW,Jito Bot,standard,1,15.557852239999988,15.557852239999988,0.19447315299999987,0.000157,1.0,1.0,0.9179809934892693,1.0,1.0,1.0,1,0,0,0,1,425525569,425525569,not_audited,1
4qcGcMGeNQBh1bMBBqLBJtgjpg4ETEGesZ9LjrjM42Zg,Jito Bot,standard,1,15.133716480000295,15.133716480000295,0.1891714560000037,0.000157,1.0,1.0,0.9176341470854975,1.0,1.0,1.0,1,0,0,0,1,425479263,425479263,not_audited,1
D1Z1HTWe9Dy3fcFF17tSMTH97nZeVk6GriA4U5whMksZ,Jito Bot,standard,1,14.876229119999614,14.876229119999614,0.1859528639999952,0.000157,1.0,1.0,0.9557873551821314,1.0,1.0,1.0,1,0,0,0,1,426378967,426378967,not_audited,1
6cr6DNyih2cpg9T1b1JZSBMgXtdcwy3TdXyeGWQ8Ufu7,Jito Bot,standard,1,14.609488079999991,14.609488079999991,0.1826186009999999,0.000157,1.0,1.0,0.9133706612394086,1.0,1.0,1.0,1,0,0,0,1,422023897,422023897,not_audited,1
9gvG4vffgKtPUWFmwSWFcaGunsekG4p55HYRThdrQWoQ,Jito Bot,standard,1,14.593947679999971,14.593947679999971,0.18242434599999965,0.000157,1.0,1.0,0.9182875575206043,1.0,1.0,1.0,1,0,0,0,1,422657309,422657309,not_audited,1
7oupXmMVXEzWxU1kpvEgRutVxFY6BG1vJKrviPy9WneY,Jito Bot,standard,1,14.467552159999975,14.467552159999975,0.1808444019999997,0.000157,1.0,1.0,0.9598744280078896,1.0,1.0,1.0,1,0,0,0,1,423944416,423944416,not_audited,1
GJ9ibgzXUhvTqmn3nU5t7NcGNyUxpRCzEQHrPPMVLyus,Jito Bot,standard,1,14.392923199999657,14.392923199999657,0.17991153999999573,0.000157,1.0,1.0,0.9180517522816166,1.0,1.0,1.0,1,0,0,0,1,421554827,421554827,not_audited,1
5dhGFXe2mDhH3zWabibUcAW4bH4VVv79fZ8iTd7z53EH,Jito Bot,standard,1,14.351429920000008,14.351429920000008,0.17939287400000012,0.000157,1.0,1.0,0.9588460164835165,1.0,1.0,1.0,1,0,0,0,1,426415273,426415273,not_audited,1
7T9WhrYkT2C4KRkFgwkU9Jg31j6UXnBGydmzC5ZBEkxR,Jito Bot,standard,1,14.317466640000319,14.317466640000319,0.178968333000004,0.000157,1.0,1.0,0.9056689201802383,1.0,1.0,1.0,1,0,0,0,1,426766418,426766418,not_audited,1
BJK6JPy59pEofKCuvf7UXtK3T3u6XUsVpvmYK9xSV5DW,Jito Bot,standard,1,14.24368863999996,14.24368863999996,0.1780461079999995,0.000157,1.0,1.0,0.9180216974007728,1.0,1.0,1.0,1,0,0,0,1,423783548,423783548,not_audited,1
9Dqvr9pohk9g4yZP8sTv7bmsSAioeHVHVBwhN8GoCeTk,Jito Bot,standard,1,14.172876320000341,14.172876320000341,0.17716095400000428,0.000157,1.0,1.0,0.8979368884615384,1.0,1.0,1.0,1,0,0,0,1,419024029,419024029,not_audited,1
7hVPruhEgtoZ8FsqVK8VPWMciiPRT5CH9ZMrpFYwbhUD,Jito Bot,standard,1,14.15896768000001,14.15896768000001,0.17698709600000015,0.000157,1.0,1.0,0.8979395526295526,1.0,1.0,1.0,1,0,0,0,1,422704651,422704651,not_audited,1
9of6Us4BoJi6kucN3ZLrWh19PyFymLXUwBNiPZY9CnS6,Jito Bot,standard,1,14.140976079999966,14.140976079999966,0.1767622009999996,0.000157,1.0,1.0,0.9124161709022683,1.0,1.0,1.0,1,0,0,0,1,425728218,425728218,not_audited,1
GdjHTZgqiHp8cmQ2FK2j2GdX1YzFuWyhpmk8MLQ22c73,Jito Bot,standard,1,14.086785519999744,14.086785519999744,0.1760848189999968,0.000157,1.0,1.0,0.8979274260950316,1.0,1.0,1.0,1,0,0,0,1,417321151,417321151,not_audited,1
86QgHTnhAL4KaP34xwSgwuyfYYXKeXBJZofzbZUWPgdV,Jito Bot,standard,1,14.078345120000023,14.078345120000023,0.1759793140000003,0.000157,1.0,1.0,0.9179928184402203,1.0,1.0,1.0,1,0,0,0,1,423348585,423348585,not_audited,1
F6hmFMewFYCqaR9GhVd1FbLgnsw6umh52xKGszkZtP4R,Jito Bot,standard,1,14.065424720000316,14.065424720000316,0.17581780900000396,0.000157,1.0,1.0,0.8974473354958296,1.0,1.0,1.0,1,0,0,0,1,415947420,415947420,not_audited,1
2fk9ZgyBaTeobvCbBQvDkUWxQ64cR9Y3tJYzCTKSL28T,Jito Bot,standard,1,14.057438160000274,14.057438160000274,0.17571797700000344,0.000157,1.0,1.0,0.8979179419975186,1.0,1.0,1.0,1,0,0,0,1,414438856,414438856,not_audited,1
2EeFWJgZ99ESQjjyHWD61BxT2g7cfVLYhw89dx4YSSEm,Jito Bot,standard,1,14.016805439999992,14.016805439999992,0.1752100679999999,0.000157,1.0,1.0,0.896842117892138,1.0,1.0,1.0,1,0,0,0,1,417927832,417927832,not_audited,1
3bd6qScvY64uivNoMydcj3XeYAXvcjQmnHtgmBPTunQj,Jito Bot,standard,1,13.999757599999981,13.999757599999981,0.17499696999999978,0.000157,1.0,1.0,0.8979087285892245,1.0,1.0,1.0,1,0,0,0,1,417910226,417910226,not_audited,1
H8qC96h6BHxcLtCPDbnGqiwRjgKG8pnFhfh6G41HFu47,Jito Bot,standard,1,13.912988879999709,13.912988879999709,0.17391236099999638,0.000157,1.0,1.0,0.9179631218547807,1.0,1.0,1.0,1,0,0,0,1,425750227,425750227,not_audited,1
GKeWf6pWywvVpgGXQDWL68upoaqQVn9m8mv5uCnSHhSt,Jito Bot,standard,1,13.845411519999665,13.845411519999665,0.17306764399999583,0.000157,1.0,1.0,0.89695485068793,1.0,1.0,1.0,1,0,0,0,1,422487047,422487047,not_audited,1
DFiVAG7LjfqSVi4CDPhEYvkyXpXGeYRgpuurvhC2AmPy,Jito Bot,standard,1,13.826473520000008,13.826473520000008,0.1728309190000001,0.000157,1.0,1.0,0.8978782471626734,1.0,1.0,1.0,1,0,0,0,1,414610910,414610910,not_audited,1
FZAiY36BGZwLeg6PsBXrnd6ZPMpseFegdokADLaYbv8K,Jito Bot,standard,1,13.812163520000006,13.812163520000006,0.1726520440000001,0.000157,1.0,1.0,0.8978769585798817,1.0,1.0,1.0,1,0,0,0,1,418334419,418334419,not_audited,1
6vVGQwxPSfduc4ZdAEFxcW3eATuTt9XeUK23SMnxFi9R,Jito Bot,standard,1,13.725572880000009,13.725572880000009,0.17156966100000012,0.000157,1.0,1.0,0.8978619210923237,1.0,1.0,1.0,1,0,0,0,1,418352180,418352180,not_audited,1
ALnRFbycqm983WBNVrDcnMMEp3XjYdF6shDR6869UoHi,Jito Bot,standard,1,13.639828320000028,13.639828320000028,0.17049785400000037,0.000157,1.0,1.0,0.8977137368337057,1.0,1.0,1.0,1,0,0,0,1,420299366,420299366,not_audited,1
77FHZzdTAVv8azV8FuFXfhMoDhWNALiqM1UAPWzMtoSs,Jito Bot,standard,1,13.507493600000316,13.507493600000316,0.16884367000000397,0.000157,1.0,1.0,0.8968147530617145,1.0,1.0,1.0,1,0,0,0,1,415773658,415773658,not_audited,1
7afgdN5aA4nb1aSGxoWUMuKfhrTAPsuty7u5Y3DxzzaG,Jito Bot,standard,1,13.475750319999676,13.475750319999676,0.16844687899999597,0.000157,1.0,1.0,0.8955212015257471,1.0,1.0,1.0,1,0,0,0,1,422277997,422277997,not_audited,1
9BbAw2p2JLXqxWUkuSTptoQ2xjScsE32x1cTLwtshwEM,Jito Bot,standard,1,13.40811496000002,13.40811496000002,0.16760143700000027,0.000157,1.0,1.0,0.8978055706278938,1.0,1.0,1.0,1,0,0,0,1,413960866,413960866,not_audited,1
5ggtR4hYfuFEW2C9f1QApopotdw4Bq751DRN7wsVL9fm,Jito Bot,standard,1,13.407790319999698,13.407790319999698,0.16759737899999624,0.000157,1.0,1.0,0.9160795762321511,1.0,1.0,1.0,1,0,0,0,1,421620958,421620958,not_audited,1
857qPKGFj56tZGKFCpmdEgHzG8DD9Fkep4oD4iBNGUJe,Jito Bot,standard,1,13.377833279999983,13.377833279999983,0.1672229159999998,0.000157,1.0,1.0,0.8973546876014281,1.0,1.0,1.0,1,0,0,0,1,425473698,425473698,not_audited,1
ANqgWtWjXMrEN4EKL1vsbTXDp2d4diew3iA5h6X41jAs,Jito Bot,standard,1,13.35886975999999,13.35886975999999,0.1669858719999999,0.000157,1.0,1.0,0.8971146002548176,1.0,1.0,1.0,1,0,0,0,1,420034305,420034305,not_audited,1
5D6yEhCUKGdzEkSzmZqLmGx3Y9c5KQd1sKXsDze7MomC,Jito Bot,standard,1,13.355248079999683,13.355248079999683,0.16694060099999605,0.000157,1.0,1.0,0.8977983910379286,1.0,1.0,1.0,1,0,0,0,1,421813038,421813038,not_audited,1
6S4XBzhobNUjeVi7sbM6HjUh8t3nfSctiZaCQiZJZsru,Jito Bot,standard,1,13.278329200000002,13.278329200000002,0.16597911500000004,0.000157,1.0,1.0,0.897782611120223,1.0,1.0,1.0,1,0,0,0,1,411828162,411828162,not_audited,1
F5p8j47qg1vZxPxTXv74WpNTiXHHMphVVsSzC8Hkam4d,Jito Bot,standard,1,13.219314480000023,13.219314480000023,0.1652414310000003,0.000157,1.0,1.0,0.917840136080136,1.0,1.0,1.0,1,0,0,0,1,425068294,425068294,not_audited,1
44FtqrUPKcs4Qs3eR4ftDZCgHwUbeTTKeFtSmaq5ivsx,Jito Bot,standard,1,13.204598479999966,13.204598479999966,0.1650574809999996,0.000157,1.0,1.0,0.8933725518672199,1.0,1.0,1.0,1,0,0,0,1,417943140,417943140,not_audited,1
EZ6LLFSeHAKG4Vg68TvRFG5Z14ye3Xzk9KEHo8ziHz2u,Jito Bot,standard,1,13.14862583999998,13.14862583999998,0.16435782299999976,0.000157,1.0,1.0,0.8977600596174548,1.0,1.0,1.0,1,0,0,0,1,419846083,419846083,not_audited,1
hpXnmErwUZdrJ6wgydvpGW4vpCrv9Jg7av6nBCmVHdg,Jito Bot,standard,1,13.148586640000005,13.148586640000005,0.16435733300000008,0.000157,1.0,1.0,0.8977596538875549,1.0,1.0,1.0,1,0,0,0,1,419219957,419219957,not_audited,1
FqFe6ci9Cts7N2Qvxb51tXWfcNU29g8gpcij8cJzj15e,Jito Bot,standard,1,13.12130703999999,13.12130703999999,0.1640163379999999,0.000157,1.0,1.0,0.8928141204221973,1.0,1.0,1.0,1,0,0,0,1,414401987,414401987,not_audited,1
AsfCLZBYj1kdkUVjXikH9iN6XWUfVkCiiRnpMJ8oi6dd,Jito Bot,standard,1,13.114368879999653,13.114368879999653,0.16392961099999567,0.000157,1.0,1.0,0.9175588209565465,1.0,1.0,1.0,1,0,0,0,1,422698333,422698333,not_audited,1
B9Z2Z2VzTJ6ArUNLdoGEG3YtXjk5EGph2pkVj4r2SGeC,Jito Bot,standard,1,13.105440000000016,13.105440000000016,0.1638180000000002,0.000157,1.0,1.0,0.8977529498255524,1.0,1.0,1.0,1,0,0,0,1,414214898,414214898,not_audited,1
5L1Cyxrz6GjZ8zMVykP323dgx3ARikVbcHbKBynNiTj9,Jito Bot,standard,1,13.036690560000018,13.036690560000018,0.16295863200000024,0.000157,1.0,1.0,0.9226085049866694,1.0,1.0,1.0,1,0,0,0,1,422421052,422421052,not_audited,1
